customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome
6063,Value4,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value4,Value3,Value3,Value1,Value2,Value4,Value2,persuadable,Value1,Value3,Value2,Value4,target,positive
6064,Value1,Value3,Value4,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value2,Value3,Value3,Value3,Value1,sure_thing,Value2,Value4,Value4,Value4,target,positive
6065,Value4,Value1,Value2,Value2,Value1,Value4,Value2,Value4,Value3,Value2,Value4,Value4,Value2,Value2,Value1,persuadable,Value1,Value3,Value1,Value1,target,positive
6066,Value1,Value1,Value1,Value2,Value4,Value2,Value1,Value2,Value1,Value3,Value1,Value2,Value3,Value4,Value1,persuadable,Value3,Value4,Value4,Value1,target,positive
6067,Value4,Value3,Value3,Value2,Value4,Value3,Value1,Value1,Value3,Value1,Value1,Value3,Value1,Value1,Value4,persuadable,Value4,Value2,Value4,Value2,target,positive
6068,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value1,Value3,Value4,Value3,Value4,Value3,Value3,Value4,lost_cause,Value4,Value3,Value2,Value1,target,negative
6069,Value4,Value3,Value4,Value4,Value2,Value1,Value1,Value4,Value2,Value4,Value3,Value4,Value2,Value2,Value2,sleeping_dog,Value1,Value4,Value2,Value4,target,negative
6070,Value2,Value1,Value2,Value3,Value1,Value4,Value4,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value1,persuadable,Value4,Value2,Value2,Value1,control,negative
6071,Value2,Value3,Value1,Value2,Value4,Value2,Value2,Value4,Value3,Value4,Value2,Value4,Value1,Value1,Value4,sure_thing,Value4,Value2,Value1,Value3,control,positive
6072,Value4,Value1,Value2,Value2,Value2,Value4,Value1,Value3,Value1,Value4,Value1,Value1,Value3,Value4,Value2,sure_thing,Value4,Value1,Value3,Value4,control,positive
6073,Value3,Value1,Value3,Value2,Value2,Value4,Value1,Value3,Value1,Value3,Value2,Value4,Value4,Value4,Value3,sleeping_dog,Value3,Value4,Value4,Value2,control,positive
6074,Value2,Value1,Value2,Value2,Value1,Value4,Value4,Value4,Value4,Value3,Value1,Value2,Value2,Value1,Value1,sure_thing,Value2,Value2,Value3,Value1,target,positive
6075,Value4,Value3,Value3,Value3,Value4,Value3,Value4,Value3,Value3,Value2,Value4,Value1,Value2,Value3,Value3,lost_cause,Value2,Value2,Value1,Value4,control,negative
6076,Value4,Value3,Value2,Value2,Value3,Value1,Value1,Value1,Value2,Value3,Value3,Value3,Value3,Value3,Value1,sleeping_dog,Value3,Value4,Value3,Value1,target,negative
6077,Value2,Value1,Value2,Value2,Value2,Value1,Value4,Value2,Value4,Value1,Value3,Value2,Value2,Value1,Value3,sure_thing,Value4,Value4,Value1,Value4,control,positive
6078,Value4,Value1,Value4,Value2,Value2,Value3,Value2,Value3,Value1,Value2,Value1,Value3,Value1,Value3,Value2,sleeping_dog,Value4,Value3,Value3,Value2,target,negative
6079,Value1,Value3,Value2,Value4,Value4,Value2,Value1,Value3,Value1,Value2,Value4,Value2,Value1,Value1,Value1,persuadable,Value1,Value1,Value3,Value3,control,negative
6080,Value3,Value1,Value1,Value3,Value2,Value2,Value4,Value3,Value1,Value4,Value2,Value4,Value1,Value2,Value3,lost_cause,Value3,Value1,Value2,Value3,target,negative
6081,Value4,Value1,Value1,Value2,Value1,Value2,Value2,Value4,Value2,Value4,Value2,Value1,Value2,Value3,Value1,persuadable,Value3,Value2,Value2,Value1,control,negative
6082,Value3,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value4,Value4,Value3,Value2,Value3,Value3,lost_cause,Value1,Value4,Value2,Value1,control,negative
6083,Value1,Value2,Value2,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value3,Value2,Value2,Value3,Value4,sleeping_dog,Value3,Value4,Value2,Value4,control,positive
6084,Value3,Value3,Value3,Value3,Value1,Value2,Value4,Value1,Value4,Value2,Value1,Value3,Value4,Value4,Value1,sure_thing,Value1,Value2,Value1,Value1,target,positive
6085,Value3,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value4,Value3,Value2,Value2,Value2,Value4,Value4,sure_thing,Value1,Value1,Value4,Value1,control,positive
6086,Value2,Value3,Value2,Value2,Value2,Value2,Value4,Value2,Value4,Value3,Value3,Value2,Value3,Value4,Value4,persuadable,Value4,Value4,Value2,Value2,control,negative
6087,Value3,Value1,Value4,Value2,Value1,Value4,Value1,Value1,Value1,Value4,Value1,Value4,Value3,Value3,Value1,persuadable,Value2,Value1,Value3,Value4,target,positive
6088,Value2,Value1,Value3,Value4,Value3,Value1,Value4,Value1,Value1,Value3,Value3,Value1,Value3,Value3,Value1,sleeping_dog,Value4,Value3,Value1,Value2,control,positive
6089,Value4,Value3,Value4,Value4,Value2,Value1,Value4,Value3,Value2,Value3,Value1,Value3,Value4,Value3,Value3,sleeping_dog,Value4,Value1,Value2,Value4,control,positive
6090,Value1,Value1,Value1,Value2,Value1,Value1,Value4,Value2,Value4,Value2,Value3,Value3,Value3,Value4,Value4,lost_cause,Value3,Value4,Value4,Value2,target,negative
6091,Value4,Value3,Value2,Value3,Value1,Value4,Value3,Value4,Value1,Value4,Value2,Value3,Value4,Value4,Value1,lost_cause,Value2,Value1,Value3,Value2,target,negative
6092,Value4,Value1,Value1,Value4,Value1,Value2,Value4,Value1,Value4,Value3,Value4,Value1,Value1,Value2,Value1,lost_cause,Value3,Value3,Value2,Value2,control,negative
6093,Value4,Value3,Value2,Value2,Value2,Value2,Value2,Value4,Value2,Value3,Value3,Value1,Value3,Value4,Value3,sure_thing,Value4,Value1,Value3,Value1,control,positive
6094,Value1,Value1,Value1,Value2,Value4,Value4,Value3,Value1,Value3,Value2,Value2,Value1,Value2,Value3,Value4,sleeping_dog,Value1,Value4,Value4,Value2,control,positive
6095,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value4,Value3,Value2,Value1,Value3,Value2,Value2,lost_cause,Value1,Value4,Value2,Value3,control,negative
6096,Value2,Value1,Value1,Value2,Value4,Value1,Value1,Value2,Value2,Value2,Value1,Value4,Value4,Value3,Value1,sure_thing,Value4,Value4,Value1,Value1,control,positive
6097,Value3,Value1,Value1,Value2,Value3,Value1,Value3,Value2,Value3,Value4,Value2,Value1,Value3,Value2,Value1,sure_thing,Value4,Value3,Value2,Value1,control,positive
6098,Value2,Value4,Value3,Value3,Value2,Value1,Value4,Value1,Value3,Value1,Value4,Value1,Value2,Value3,Value4,sure_thing,Value3,Value2,Value3,Value1,target,positive
6099,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value4,Value4,Value4,Value3,Value2,Value3,Value1,persuadable,Value1,Value1,Value3,Value3,control,negative
6100,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value1,Value3,Value1,Value2,Value4,Value4,sure_thing,Value4,Value2,Value1,Value4,target,positive
6101,Value2,Value1,Value1,Value2,Value2,Value1,Value3,Value3,Value2,Value4,Value2,Value3,Value3,Value4,Value2,sleeping_dog,Value2,Value1,Value4,Value3,control,positive
6102,Value3,Value1,Value2,Value2,Value4,Value3,Value2,Value4,Value4,Value2,Value2,Value3,Value2,Value4,Value4,persuadable,Value4,Value4,Value4,Value1,control,negative
6103,Value4,Value1,Value1,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value4,Value3,Value2,Value3,Value4,lost_cause,Value4,Value1,Value2,Value4,control,negative
6104,Value4,Value3,Value4,Value3,Value3,Value1,Value4,Value4,Value2,Value4,Value2,Value1,Value2,Value3,Value3,sure_thing,Value3,Value2,Value4,Value1,target,positive
6105,Value4,Value3,Value2,Value2,Value2,Value1,Value4,Value3,Value2,Value3,Value3,Value1,Value2,Value3,Value2,sure_thing,Value2,Value4,Value2,Value2,target,positive
6106,Value2,Value1,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value2,Value3,Value2,sure_thing,Value3,Value3,Value2,Value4,control,positive
6107,Value2,Value3,Value2,Value2,Value1,Value3,Value2,Value4,Value3,Value1,Value4,Value3,Value2,Value3,Value4,sure_thing,Value3,Value2,Value4,Value1,target,positive
6108,Value4,Value1,Value2,Value4,Value4,Value2,Value1,Value3,Value4,Value4,Value2,Value3,Value3,Value3,Value4,sure_thing,Value4,Value4,Value2,Value1,control,positive
6109,Value4,Value3,Value1,Value2,Value2,Value1,Value4,Value1,Value2,Value3,Value3,Value3,Value4,Value4,Value2,sure_thing,Value1,Value1,Value2,Value4,control,positive
6110,Value2,Value1,Value1,Value4,Value4,Value3,Value2,Value2,Value1,Value3,Value3,Value3,Value1,Value2,Value1,sleeping_dog,Value4,Value2,Value1,Value2,target,negative
6111,Value4,Value1,Value4,Value2,Value3,Value1,Value1,Value1,Value2,Value3,Value2,Value3,Value4,Value4,Value4,sure_thing,Value1,Value2,Value2,Value1,control,positive
6112,Value2,Value1,Value2,Value4,Value4,Value4,Value1,Value3,Value4,Value3,Value3,Value1,Value4,Value1,Value4,lost_cause,Value2,Value4,Value4,Value4,target,negative
6113,Value2,Value1,Value1,Value3,Value2,Value1,Value2,Value4,Value2,Value3,Value2,Value1,Value2,Value4,Value3,sleeping_dog,Value1,Value1,Value2,Value1,target,negative
6114,Value4,Value3,Value4,Value2,Value4,Value4,Value2,Value3,Value1,Value2,Value2,Value2,Value2,Value4,Value4,persuadable,Value4,Value2,Value3,Value4,control,negative
6115,Value4,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value1,Value2,Value4,Value2,Value4,Value1,lost_cause,Value1,Value2,Value3,Value1,control,negative
6116,Value1,Value3,Value4,Value2,Value4,Value2,Value4,Value3,Value4,Value3,Value3,Value1,Value4,Value1,Value1,sure_thing,Value1,Value4,Value4,Value4,control,positive
6117,Value1,Value3,Value2,Value2,Value1,Value4,Value2,Value2,Value3,Value3,Value2,Value3,Value2,Value4,Value4,sleeping_dog,Value4,Value1,Value2,Value4,control,positive
6118,Value2,Value1,Value1,Value2,Value2,Value4,Value4,Value3,Value4,Value4,Value1,Value4,Value3,Value4,Value2,sleeping_dog,Value2,Value4,Value3,Value4,target,negative
6119,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value3,Value3,Value3,Value1,Value3,Value2,Value2,Value2,persuadable,Value4,Value1,Value2,Value1,control,negative
6120,Value2,Value1,Value1,Value4,Value1,Value3,Value1,Value1,Value2,Value1,Value4,Value1,Value2,Value3,Value1,sleeping_dog,Value2,Value1,Value2,Value3,target,negative
6121,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value2,Value1,Value4,Value2,Value1,Value3,persuadable,Value4,Value4,Value2,Value1,target,positive
6122,Value4,Value1,Value1,Value2,Value1,Value2,Value2,Value2,Value2,Value3,Value4,Value3,Value4,Value3,Value1,persuadable,Value3,Value4,Value4,Value4,target,positive
6123,Value2,Value3,Value4,Value4,Value4,Value2,Value1,Value1,Value3,Value3,Value3,Value1,Value1,Value1,Value4,lost_cause,Value4,Value2,Value1,Value3,control,negative
6124,Value1,Value3,Value1,Value4,Value3,Value1,Value1,Value4,Value4,Value3,Value2,Value1,Value4,Value3,Value1,persuadable,Value2,Value4,Value4,Value4,control,negative
6125,Value4,Value1,Value1,Value2,Value1,Value3,Value1,Value1,Value4,Value3,Value1,Value1,Value4,Value2,Value1,lost_cause,Value2,Value4,Value1,Value2,control,negative
6126,Value2,Value3,Value1,Value2,Value4,Value3,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value1,Value4,sure_thing,Value2,Value3,Value2,Value2,target,positive
6127,Value2,Value3,Value2,Value2,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value3,Value2,Value1,Value1,sure_thing,Value4,Value2,Value3,Value4,control,positive
6128,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value3,Value2,Value1,Value4,Value4,Value3,persuadable,Value1,Value3,Value1,Value3,target,positive
6129,Value1,Value1,Value2,Value2,Value1,Value4,Value4,Value3,Value4,Value3,Value1,Value2,Value3,Value4,Value1,persuadable,Value4,Value4,Value4,Value1,control,negative
6130,Value4,Value3,Value2,Value2,Value4,Value3,Value1,Value3,Value3,Value4,Value4,Value1,Value4,Value2,Value1,lost_cause,Value3,Value3,Value2,Value1,control,negative
6131,Value2,Value3,Value4,Value4,Value4,Value2,Value1,Value3,Value4,Value3,Value3,Value1,Value4,Value1,Value1,lost_cause,Value1,Value4,Value4,Value4,control,negative
6132,Value2,Value1,Value4,Value2,Value2,Value1,Value4,Value4,Value4,Value3,Value3,Value3,Value1,Value3,Value3,sleeping_dog,Value1,Value1,Value3,Value2,control,positive
6133,Value4,Value1,Value2,Value2,Value2,Value4,Value2,Value4,Value2,Value3,Value3,Value4,Value3,Value3,Value4,sleeping_dog,Value2,Value3,Value4,Value1,target,negative
6134,Value3,Value1,Value2,Value2,Value1,Value4,Value4,Value3,Value3,Value3,Value1,Value1,Value2,Value4,Value4,persuadable,Value3,Value3,Value2,Value1,target,positive
6135,Value2,Value3,Value2,Value2,Value2,Value4,Value4,Value3,Value4,Value4,Value4,Value2,Value3,Value1,Value2,sleeping_dog,Value3,Value1,Value3,Value4,target,negative
6136,Value1,Value3,Value4,Value2,Value4,Value3,Value2,Value2,Value3,Value3,Value1,Value3,Value4,Value1,Value4,lost_cause,Value1,Value4,Value4,Value4,target,negative
6137,Value2,Value2,Value3,Value2,Value1,Value1,Value2,Value3,Value3,Value1,Value4,Value2,Value2,Value3,Value4,lost_cause,Value2,Value2,Value2,Value1,control,negative
6138,Value2,Value3,Value4,Value2,Value2,Value3,Value2,Value4,Value2,Value2,Value2,Value3,Value2,Value3,Value3,lost_cause,Value4,Value1,Value2,Value1,target,negative
6139,Value3,Value3,Value2,Value4,Value1,Value4,Value1,Value3,Value3,Value2,Value2,Value1,Value1,Value2,Value3,persuadable,Value4,Value4,Value4,Value3,target,positive
6140,Value4,Value3,Value4,Value3,Value4,Value3,Value4,Value1,Value3,Value3,Value2,Value3,Value1,Value2,Value3,persuadable,Value3,Value2,Value1,Value3,target,positive
6141,Value1,Value1,Value2,Value3,Value3,Value2,Value4,Value3,Value1,Value1,Value3,Value2,Value3,Value3,Value3,sure_thing,Value2,Value1,Value1,Value1,target,positive
6142,Value2,Value1,Value4,Value2,Value2,Value1,Value1,Value3,Value4,Value3,Value4,Value4,Value4,Value4,Value2,sleeping_dog,Value3,Value2,Value2,Value2,control,positive
6143,Value4,Value3,Value1,Value2,Value2,Value4,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,Value2,sure_thing,Value1,Value3,Value4,Value1,target,positive
6144,Value4,Value3,Value4,Value2,Value2,Value1,Value1,Value1,Value2,Value3,Value3,Value3,Value4,Value3,Value2,sure_thing,Value4,Value2,Value3,Value4,control,positive
6145,Value2,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value4,Value3,Value1,Value1,Value2,Value1,sure_thing,Value2,Value4,Value2,Value2,control,positive
6146,Value4,Value3,Value2,Value2,Value1,Value2,Value1,Value4,Value4,Value3,Value4,Value2,Value1,Value2,Value1,persuadable,Value4,Value4,Value2,Value4,control,negative
6147,Value4,Value1,Value2,Value2,Value2,Value4,Value4,Value2,Value2,Value3,Value3,Value3,Value2,Value2,Value2,sure_thing,Value3,Value1,Value2,Value4,target,positive
6148,Value2,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value3,Value2,lost_cause,Value2,Value4,Value4,Value2,control,negative
6149,Value3,Value1,Value1,Value2,Value1,Value4,Value2,Value2,Value1,Value3,Value1,Value4,Value2,Value2,Value1,sure_thing,Value2,Value2,Value3,Value1,control,positive
6150,Value3,Value2,Value2,Value3,Value2,Value4,Value2,Value4,Value2,Value2,Value1,Value4,Value2,Value2,Value2,sleeping_dog,Value2,Value1,Value2,Value1,target,negative
6151,Value4,Value1,Value2,Value4,Value1,Value4,Value4,Value3,Value2,Value3,Value3,Value1,Value4,Value1,Value4,persuadable,Value2,Value4,Value4,Value4,control,negative
6152,Value4,Value1,Value1,Value4,Value3,Value4,Value1,Value2,Value2,Value3,Value2,Value1,Value3,Value2,Value1,sleeping_dog,Value2,Value2,Value3,Value3,target,negative
6153,Value4,Value1,Value1,Value4,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value3,persuadable,Value2,Value2,Value2,Value3,target,positive
6154,Value1,Value1,Value2,Value3,Value2,Value3,Value1,Value1,Value4,Value4,Value2,Value2,Value2,Value3,Value3,sleeping_dog,Value2,Value4,Value1,Value1,target,negative
6155,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value2,Value3,Value3,Value3,Value3,Value3,Value3,Value2,persuadable,Value1,Value1,Value2,Value1,target,positive
6156,Value2,Value3,Value3,Value2,Value1,Value1,Value2,Value3,Value3,Value2,Value3,Value1,Value3,Value3,Value4,lost_cause,Value2,Value3,Value1,Value2,target,negative
6157,Value4,Value3,Value2,Value3,Value2,Value4,Value3,Value2,Value3,Value3,Value1,Value3,Value4,Value1,Value3,sure_thing,Value1,Value2,Value4,Value4,control,positive
6158,Value2,Value3,Value4,Value4,Value2,Value2,Value4,Value3,Value3,Value4,Value1,Value3,Value2,Value1,Value3,sleeping_dog,Value4,Value1,Value1,Value1,target,negative
6159,Value1,Value1,Value1,Value2,Value2,Value2,Value2,Value2,Value1,Value3,Value3,Value4,Value2,Value1,Value4,sure_thing,Value2,Value3,Value2,Value4,target,positive
6160,Value4,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value4,Value1,Value3,Value4,Value4,Value3,Value4,lost_cause,Value2,Value2,Value1,Value3,control,negative
6161,Value4,Value1,Value1,Value3,Value4,Value4,Value4,Value1,Value3,Value2,Value4,Value1,Value2,Value4,Value3,sure_thing,Value3,Value2,Value2,Value1,control,positive
6162,Value4,Value2,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value3,Value3,Value1,Value1,Value4,Value4,sleeping_dog,Value2,Value3,Value2,Value2,target,negative
6163,Value4,Value3,Value2,Value2,Value2,Value2,Value2,Value3,Value2,Value4,Value3,Value1,Value3,Value3,Value3,persuadable,Value1,Value3,Value2,Value2,control,negative
6164,Value4,Value1,Value1,Value2,Value4,Value3,Value4,Value1,Value3,Value3,Value1,Value1,Value2,Value2,Value3,sure_thing,Value1,Value2,Value1,Value1,target,positive
6165,Value4,Value3,Value4,Value2,Value2,Value1,Value4,Value3,Value1,Value3,Value2,Value4,Value4,Value4,Value3,sure_thing,Value1,Value4,Value4,Value1,target,positive
6166,Value3,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value4,Value2,Value4,Value4,persuadable,Value4,Value1,Value2,Value2,target,positive
6167,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value4,Value3,Value4,Value1,Value4,Value3,Value4,Value2,lost_cause,Value1,Value1,Value2,Value2,control,negative
6168,Value4,Value3,Value3,Value2,Value1,Value4,Value1,Value1,Value2,Value3,Value2,Value3,Value2,Value4,Value1,lost_cause,Value2,Value3,Value2,Value2,control,negative
6169,Value1,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value3,Value4,Value4,Value2,Value4,Value4,Value1,sure_thing,Value3,Value1,Value3,Value2,control,positive
6170,Value2,Value1,Value1,Value2,Value1,Value2,Value4,Value1,Value1,Value2,Value1,Value1,Value4,Value1,Value2,sleeping_dog,Value1,Value4,Value3,Value1,control,positive
6171,Value3,Value3,Value2,Value4,Value2,Value1,Value1,Value1,Value3,Value2,Value3,Value1,Value3,Value3,Value4,lost_cause,Value3,Value2,Value3,Value3,target,negative
6172,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value2,Value3,Value4,Value3,Value2,Value2,Value3,sure_thing,Value1,Value1,Value2,Value1,target,positive
6173,Value2,Value2,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value3,Value3,Value3,sleeping_dog,Value3,Value1,Value3,Value4,control,positive
6174,Value2,Value3,Value2,Value2,Value1,Value2,Value4,Value4,Value2,Value3,Value1,Value3,Value2,Value3,Value2,lost_cause,Value2,Value2,Value3,Value4,control,negative
6175,Value3,Value1,Value1,Value2,Value2,Value4,Value2,Value3,Value3,Value1,Value4,Value1,Value3,Value1,Value4,sleeping_dog,Value2,Value2,Value1,Value4,target,negative
6176,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value3,Value2,Value4,Value4,Value2,Value2,Value4,Value2,sleeping_dog,Value4,Value1,Value3,Value1,target,negative
6177,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value4,Value2,Value1,Value4,Value1,Value1,Value2,Value2,sure_thing,Value2,Value3,Value3,Value3,control,positive
6178,Value4,Value1,Value1,Value2,Value2,Value3,Value4,Value4,Value4,Value3,Value1,Value3,Value3,Value4,Value3,persuadable,Value1,Value1,Value2,Value1,target,positive
6179,Value3,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value4,Value4,Value3,Value1,Value4,Value2,Value4,persuadable,Value4,Value1,Value1,Value4,target,positive
